id,student_id,date,present
871,7,2026-08-03,True
872,7,2026-08-04,True
873,7,2026-08-05,True
874,7,2026-08-06,True
875,7,2026-08-07,True
876,8,2026-02-16,True
877,8,2026-02-17,True
878,8,2026-02-18,True
879,8,2026-02-19,True
880,8,2026-02-20,True
881,8,2026-02-23,True
882,8,2026-02-24,True
883,8,2026-02-25,True
884,8,2026-02-26,True
885,8,2026-02-27,True
886,8,2026-03-02,True
887,8,2026-03-03,True
888,8,2026-03-04,True
889,8,2026-03-05,True
890,8,2026-03-06,True
891,8,2026-03-09,True
892,8,2026-03-10,True
893,8,2026-03-11,True
894,8,2026-03-12,True
895,8,2026-03-13,True
896,8,2026-03-16,True
897,8,2026-03-17,True
898,8,2026-03-18,True
899,8,2026-03-19,True
900,8,2026-03-20,True
901,8,2026-03-23,True
902,8,2026-03-24,True
903,8,2026-03-25,True
904,8,2026-03-26,True
905,8,2026-03-27,True
906,8,2026-03-30,True
907,8,2026-03-31,True
908,8,2026-04-01,True
909,8,2026-04-02,False
910,8,2026-04-03,True
911,8,2026-04-06,True
912,8,2026-04-07,True
913,8,2026-04-08,False
914,8,2026-04-09,True
915,8,2026-04-10,True
916,8,2026-04-13,True
917,8,2026-04-14,True
918,8,2026-04-15,True
919,8,2026-04-16,True
920,8,2026-04-17,True
921,8,2026-04-20,True
922,8,2026-04-21,True
923,8,2026-04-22,True
924,8,2026-04-23,True
925,8,2026-04-24,True
926,8,2026-04-27,True
927,8,2026-04-28,True
928,8,2026-04-29,True
929,8,2026-04-30,True
930,8,2026-05-01,False
931,8,2026-05-04,True
932,8,2026-05-05,True
933,8,2026-05-06,True
934,8,2026-05-07,False
935,8,2026-05-08,False
936,8,2026-05-11,True
937,8,2026-05-12,True
938,8,2026-05-13,True
939,8,2026-05-14,True
940,8,2026-05-15,True
941,8,2026-05-18,True
942,8,2026-05-19,True
943,8,2026-05-20,True
944,8,2026-05-21,True
945,8,2026-05-22,True
946,8,2026-05-25,True
947,8,2026-05-26,True
948,8,2026-05-27,True
949,8,2026-05-28,False
950,8,2026-05-29,True
951,8,2026-06-01,True
952,8,2026-06-02,True
953,8,2026-06-03,True
954,8,2026-06-04,True
955,8,2026-06-05,True
956,8,2026-06-08,True
957,8,2026-06-09,True
958,8,2026-06-10,True
959,8,2026-06-11,True
960,8,2026-06-12,True
961,8,2026-06-15,True
962,8,2026-06-16,True
963,8,2026-06-17,True
964,8,2026-06-18,False
965,8,2026-06-19,True
966,8,2026-06-22,True
967,8,2026-06-23,True
968,8,2026-06-24,True
969,8,2026-06-25,True
970,8,2026-06-26,True
971,8,2026-06-29,True
972,8,2026-06-30,True
973,8,2026-07-01,True
974,8,2026-07-02,True
975,8,2026-07-03,True
976,8,2026-07-06,True
977,8,2026-07-07,True
978,8,2026-07-08,True
979,8,2026-07-09,True
980,8,2026-07-10,True
981,8,2026-07-13,True
982,8,2026-07-14,True
983,8,2026-07-15,True
984,8,2026-07-16,True
985,8,2026-07-17,True
986,8,2026-07-20,True
987,8,2026-07-21,True
988,8,2026-07-22,True
989,8,2026-07-23,True
990,8,2026-07-24,True
991,8,2026-07-27,True
992,8,2026-07-28,False
993,8,2026-07-29,True
994,8,2026-07-30,True
995,8,2026-07-31,True
996,8,2026-08-03,True
997,8,2026-08-04,True
998,8,2026-08-05,True
999,8,2026-08-06,True
1000,8,2026-08-07,True
1001,9,2026-02-16,True
1002,9,2026-02-17,True
1003,9,2026-02-18,True
1004,9,2026-02-19,True
1005,9,2026-02-20,True
1006,9,2026-02-23,True
1007,9,2026-02-24,True
1008,9,2026-02-25,True
1009,9,2026-02-26,True
1010,9,2026-02-27,True
1011,9,2026-03-02,True
1012,9,2026-03-03,True
1013,9,2026-03-04,True
1014,9,2026-03-05,True
1015,9,2026-03-06,True
1016,9,2026-03-09,True
1017,9,2026-03-10,True
1018,9,2026-03-11,True
1019,9,2026-03-12,True
1020,9,2026-03-13,True
1021,9,2026-03-16,True
1022,9,2026-03-17,True
1023,9,2026-03-18,True
1024,9,2026-03-19,True
1025,9,2026-03-20,True
1026,9,2026-03-23,True
1027,9,2026-03-24,True
1028,9,2026-03-25,True
1029,9,2026-03-26,True
1030,9,2026-03-27,True
1031,9,2026-03-30,True
1032,9,2026-03-31,True
1033,9,2026-04-01,True
1034,9,2026-04-02,True
1035,9,2026-04-03,True
1036,9,2026-04-06,True
1037,9,2026-04-07,True
1038,9,2026-04-08,True
1039,9,2026-04-09,True
1040,9,2026-04-10,True
1041,9,2026-04-13,True
1042,9,2026-04-14,True
1043,9,2026-04-15,True
1044,9,2026-04-16,True
1045,9,2026-04-17,True
1046,9,2026-04-20,True
1047,9,2026-04-21,True
1048,9,2026-04-22,True
1049,9,2026-04-23,True
1050,9,2026-04-24,True
1051,9,2026-04-27,True
1052,9,2026-04-28,True
1053,9,2026-04-29,True
1054,9,2026-04-30,True
1055,9,2026-05-01,True
1056,9,2026-05-04,True
1057,9,2026-05-05,True
1058,9,2026-05-06,True
1059,9,2026-05-07,True
1060,9,2026-05-08,True
1061,9,2026-05-11,True
1062,9,2026-05-12,True
1063,9,2026-05-13,True
1064,9,2026-05-14,True
1065,9,2026-05-15,True
1066,9,2026-05-18,True
1067,9,2026-05-19,True
1068,9,2026-05-20,True
1069,9,2026-05-21,True
